run,game_seconds,action,orders_submitted
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,900.3571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,901.4285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,902.5000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,903.5714285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,904.6428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,905.7142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,906.7857142857143,MULTI-ATTACK,58
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,907.8571428571429,BUILD NEXUS,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,908.9285714285714,TRAIN OBSERVER,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,910.0000000000001,BUILD GATEWAY,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,911.0714285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,912.3214285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,913.2142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,914.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,915.3571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,916.4285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,917.6785714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,918.7500000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,919.6428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,920.7142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,921.9642857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,922.8571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,924.1071428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,925.0000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,926.0714285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,927.3214285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,928.7500000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,929.4642857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,930.7142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,931.6071428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,932.6785714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,933.7500000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,934.8214285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,935.8928571428572,TRAIN STALKER,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,937.1428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,938.0357142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,939.1071428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,941.0714285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,941.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,942.8571428571429,TRAIN STALKER,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,944.1071428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,945.0000000000001,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,946.2500000000001,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,947.1428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,948.2142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,949.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,950.3571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,951.4285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,952.5000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,953.5714285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-004,954.6428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,1.25,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,1.9642857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,3.035714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,4.107142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,5.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,6.25,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,7.321428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,8.392857142857144,CHRONOBOOST NEXUS,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,12.142857142857144,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,15.535714285714286,SCOUTING PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,19.642857142857142,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,20.53571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,21.607142857142858,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,26.42857142857143,BUILD ASSIMILATOR,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,30.892857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,32.142857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,33.214285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,34.285714285714285,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,35.17857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,36.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,37.32142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,38.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,39.642857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,40.53571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,41.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,42.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,44.28571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,45.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,45.892857142857146,BUILD PYLON,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,47.142857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,48.03571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,49.10714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,50.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,51.42857142857143,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,52.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,53.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,54.642857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,55.714285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,56.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,57.67857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,58.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,59.82142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,61.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,62.142857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,63.214285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,64.10714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,65.17857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,66.25,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,67.5,CHRONOBOOST NEXUS,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,68.57142857142857,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,69.64285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,70.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,71.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,72.85714285714286,BUILD GATEWAY,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,73.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,75.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,75.89285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,76.96428571428572,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,78.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,79.28571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,80.17857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,81.25,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,82.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,83.39285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,84.64285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,85.71428571428572,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,86.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,87.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,88.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,90.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,91.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,92.14285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,93.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,94.28571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,95.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,96.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,97.5,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,98.57142857142858,BUILD PYLON,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,99.64285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,100.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,101.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,102.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,103.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,105.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,105.89285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,107.14285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,108.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,109.28571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,110.35714285714286,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,111.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,112.32142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,113.39285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,114.64285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,115.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,116.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,117.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,118.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,120.00000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,121.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,122.14285714285715,BUILD GATEWAY,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,123.21428571428572,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,124.28571428571429,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,125.17857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,126.25000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,127.50000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,128.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,129.64285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,130.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,131.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,132.67857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,133.92857142857144,BUILD CYBERNETICSCORE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,135.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,136.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,137.14285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,138.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,139.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,140.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,141.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,142.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,143.39285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,144.64285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,145.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,146.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,147.67857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,148.92857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,150.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,151.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,151.96428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,153.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,154.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,155.17857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,156.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,157.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,158.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,159.64285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,160.5357142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,161.7857142857143,BUILD NEXUS,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,162.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,163.92857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,165.0,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,166.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,166.96428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,168.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,169.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,170.35714285714286,BUILD ASSIMILATOR,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,171.25,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,172.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,173.57142857142858,RESEARCH WARPGATERESEARCH,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,174.64285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,175.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,176.60714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,177.85714285714286,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,178.75,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,180.17857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,181.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,182.14285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,183.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,184.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,185.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,186.25,BUILD PYLON,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,187.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,188.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,189.64285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,190.71428571428572,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,191.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,192.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,193.75,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,195.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,196.07142857142858,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,197.14285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,198.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,199.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,200.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,201.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,202.5,TRAIN ADEPT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v22-20260922-cheatvision-001,203.57142857142858,EMPTY ACTION,0
